order_id,order_status,delivery_person_id,created_at_eet,received_at_eet,started_at_eet,arrived_at_eet,delivered_at_eet,,,
6773892,completed,379265,10/1/2022 9:03,10/1/2022 9:08,10/1/2022 9:24,10/1/2022 9:30,10/1/2022 9:34,,,
6777675,completed,378607,10/1/2022 12:25,10/1/2022 12:50,10/1/2022 12:56,10/1/2022 12:56,10/1/2022 12:57,,,
6777668,completed,378607,10/1/2022 12:25,10/1/2022 12:54,10/1/2022 13:47,10/1/2022 13:47,10/1/2022 13:48,,,
6778171,completed,291788,10/1/2022 12:53,10/1/2022 13:22,10/1/2022 13:40,10/1/2022 13:45,10/1/2022 13:49,,,
6777588,completed,378607,10/1/2022 12:21,10/1/2022 12:57,10/1/2022 13:00,10/1/2022 13:00,10/1/2022 13:00,,,
6776186,completed,466737,10/1/2022 11:15,10/1/2022 11:44,10/1/2022 11:48,10/1/2022 11:54,10/1/2022 11:57,,,
6779300,completed,474484,10/1/2022 13:52,10/1/2022 14:13,10/1/2022 14:13,10/1/2022 14:23,10/1/2022 14:28,,,
6778878,completed,291788,10/1/2022 13:31,10/1/2022 14:04,10/1/2022 14:28,10/1/2022 14:35,10/1/2022 14:37,,,
6772690,completed,522572,10/1/2022 6:54,10/1/2022 7:04,10/1/2022 7:04,10/1/2022 7:10,10/1/2022 7:15,,,
6773747,completed,466737,10/1/2022 8:48,10/1/2022 8:57,10/1/2022 8:58,10/1/2022 9:03,10/1/2022 9:07,,,
6776828,completed,291788,10/1/2022 11:45,10/1/2022 11:56,10/1/2022 12:09,10/1/2022 12:09,10/1/2022 12:13,,,
6773918,completed,378607,10/1/2022 9:04,10/1/2022 9:17,10/1/2022 9:20,10/1/2022 9:25,10/1/2022 9:29,,,
6775685,completed,474484,10/1/2022 10:51,10/1/2022 11:02,10/1/2022 11:02,10/1/2022 11:06,10/1/2022 11:09,,,
6773948,completed,378607,10/1/2022 9:07,10/1/2022 9:19,10/1/2022 9:29,10/1/2022 9:31,10/1/2022 9:34,,,
6775697,completed,474484,10/1/2022 10:51,10/1/2022 11:02,10/1/2022 11:09,10/1/2022 11:16,10/1/2022 11:19,,,
6776960,completed,474484,10/1/2022 11:52,10/1/2022 12:23,10/1/2022 12:23,10/1/2022 12:32,10/1/2022 12:37,,,
6779920,completed,378607,10/1/2022 14:26,10/1/2022 14:41,10/1/2022 14:42,10/1/2022 14:53,10/1/2022 14:58,,,
6774024,completed,466737,10/1/2022 9:13,10/1/2022 9:23,10/1/2022 9:27,10/1/2022 9:34,10/1/2022 9:36,,,
6773279,completed,456708,10/1/2022 8:01,10/1/2022 8:10,10/1/2022 8:11,10/1/2022 8:13,10/1/2022 8:18,,,
6779394,completed,466737,10/1/2022 13:58,10/1/2022 14:19,10/1/2022 14:29,10/1/2022 14:31,10/1/2022 14:35,,,
6777559,completed,374082,10/1/2022 12:19,10/1/2022 12:29,10/1/2022 12:29,10/1/2022 12:34,10/1/2022 12:37,,,
6774064,completed,282743,10/1/2022 9:16,10/1/2022 9:32,10/1/2022 9:32,10/1/2022 9:32,10/1/2022 9:39,,,
6776517,completed,291788,10/1/2022 11:29,10/1/2022 11:55,10/1/2022 11:55,10/1/2022 12:05,10/1/2022 12:06,,,
6777707,completed,291788,10/1/2022 12:27,10/1/2022 12:39,10/1/2022 12:51,10/1/2022 12:55,10/1/2022 12:57,,,
6775256,completed,282743,10/1/2022 10:28,10/1/2022 10:34,10/1/2022 10:45,10/1/2022 10:46,10/1/2022 10:50,,,
6774124,completed,291788,10/1/2022 9:21,10/1/2022 9:35,10/1/2022 9:40,10/1/2022 9:48,10/1/2022 10:00,,,
6774222,completed,302299,10/1/2022 9:29,10/1/2022 9:35,10/1/2022 9:35,10/1/2022 9:39,10/1/2022 9:44,,,
6775126,completed,282743,10/1/2022 10:22,10/1/2022 10:30,10/1/2022 10:50,10/1/2022 10:50,10/1/2022 10:55,,,
6781146,completed,172327,10/1/2022 15:39,10/1/2022 16:11,10/1/2022 16:13,10/1/2022 16:14,10/1/2022 16:16,,,
6780171,completed,474484,10/1/2022 14:39,10/1/2022 14:55,10/1/2022 15:05,10/1/2022 15:09,10/1/2022 15:13,,,
6783402,completed,284968,10/1/2022 18:18,10/1/2022 18:25,10/1/2022 18:28,10/1/2022 18:33,10/1/2022 18:37,,,
6786497,completed,288406,10/1/2022 21:33,10/1/2022 21:49,10/1/2022 21:56,10/1/2022 22:05,10/1/2022 22:15,,,
6785621,completed,339073,10/1/2022 20:32,10/1/2022 20:46,10/1/2022 21:00,10/1/2022 21:05,10/1/2022 21:06,,,
6785094,completed,349775,10/1/2022 19:59,10/1/2022 20:07,10/1/2022 20:14,10/1/2022 20:16,10/1/2022 20:17,,,
6781749,completed,288406,10/1/2022 16:18,10/1/2022 16:41,10/1/2022 16:54,10/1/2022 16:55,10/1/2022 17:00,,,
6784806,completed,288406,10/1/2022 19:43,10/1/2022 20:05,10/1/2022 20:25,10/1/2022 20:31,10/1/2022 20:38,,,
6785544,completed,339073,10/1/2022 20:26,10/1/2022 20:51,10/1/2022 20:51,10/1/2022 20:55,10/1/2022 20:59,,,
6782121,completed,283470,10/1/2022 16:47,10/1/2022 16:57,10/1/2022 16:57,10/1/2022 17:03,10/1/2022 17:06,,,
6782132,completed,283470,10/1/2022 16:47,10/1/2022 17:06,10/1/2022 17:06,10/1/2022 17:15,10/1/2022 17:19,,,
6786613,completed,284968,10/1/2022 21:42,10/1/2022 21:56,10/1/2022 22:07,10/1/2022 22:12,10/1/2022 22:16,,,
6784286,completed,288406,10/1/2022 19:12,10/1/2022 19:30,10/1/2022 19:31,10/1/2022 19:39,10/1/2022 19:48,,,
6783819,completed,284968,10/1/2022 18:44,10/1/2022 18:58,10/1/2022 18:59,10/1/2022 19:04,10/1/2022 19:05,,,
6786041,completed,548195,10/1/2022 21:00,10/1/2022 21:19,10/1/2022 21:19,10/1/2022 21:30,10/1/2022 21:31,,,
6778576,completed,510173,10/1/2022 13:14,10/1/2022 17:51,10/1/2022 18:24,10/1/2022 18:29,10/1/2022 18:34,,,
6782520,completed,349775,10/1/2022 17:15,10/1/2022 17:36,10/1/2022 17:45,10/1/2022 17:49,10/1/2022 17:56,,,
6783035,completed,510173,10/1/2022 17:53,10/1/2022 17:59,10/1/2022 18:01,10/1/2022 18:13,10/1/2022 18:24,,,
6785330,completed,284968,10/1/2022 20:13,10/1/2022 20:36,10/1/2022 20:41,10/1/2022 20:45,10/1/2022 20:48,,,
6783800,completed,541682,10/1/2022 18:43,10/1/2022 18:51,10/1/2022 18:52,10/1/2022 18:57,10/1/2022 19:02,,,
6782820,completed,510805,10/1/2022 17:37,10/1/2022 17:49,10/1/2022 17:50,10/1/2022 17:53,10/1/2022 17:55,,,
6786080,completed,541682,10/1/2022 21:02,10/1/2022 21:17,10/1/2022 21:28,10/1/2022 21:38,10/1/2022 21:41,,,
6780214,completed,291788,10/1/2022 14:42,10/1/2022 15:13,10/1/2022 15:13,10/1/2022 15:21,10/1/2022 15:22,,,
6787175,completed,349775,10/1/2022 22:20,10/1/2022 22:36,10/1/2022 22:41,10/1/2022 22:41,10/1/2022 22:44,,,
6783564,completed,541682,10/1/2022 18:30,10/1/2022 18:48,10/1/2022 19:05,10/1/2022 19:08,10/1/2022 19:13,,,
6779736,completed,378607,10/1/2022 14:16,10/1/2022 14:42,10/1/2022 14:58,10/1/2022 15:02,10/1/2022 15:06,,,
6786646,completed,288406,10/1/2022 21:43,10/1/2022 21:49,10/1/2022 21:51,10/1/2022 21:53,10/1/2022 21:56,,,
6786597,completed,279462,10/1/2022 21:40,10/1/2022 22:08,10/1/2022 22:24,10/1/2022 22:39,10/1/2022 22:43,,,
6785262,completed,283470,10/1/2022 20:09,10/1/2022 20:23,10/1/2022 20:25,10/1/2022 20:30,10/1/2022 20:33,,,
6785201,completed,283470,10/1/2022 20:05,10/1/2022 20:20,10/1/2022 20:33,10/1/2022 20:40,10/1/2022 20:45,,,
6782909,completed,510173,10/1/2022 17:43,10/1/2022 17:57,10/1/2022 18:14,10/1/2022 18:14,10/1/2022 18:14,,,
6786730,completed,510805,10/1/2022 21:50,10/1/2022 22:24,10/1/2022 22:40,10/1/2022 22:50,10/1/2022 22:53,,,
6781272,completed,288406,10/1/2022 15:47,10/1/2022 16:41,10/1/2022 16:41,10/1/2022 16:49,10/1/2022 16:54,,,
6787197,completed,510805,10/1/2022 22:21,10/1/2022 22:32,10/1/2022 22:53,10/1/2022 22:56,10/1/2022 23:00,,,
6787305,completed,349775,10/1/2022 22:28,10/1/2022 22:35,10/1/2022 22:49,10/1/2022 22:49,10/1/2022 22:55,,,
6782519,completed,349775,10/1/2022 17:15,10/1/2022 17:36,10/1/2022 17:42,10/1/2022 17:42,10/1/2022 17:45,,,
6783494,completed,279462,10/1/2022 18:25,10/1/2022 18:33,10/1/2022 18:34,10/1/2022 18:37,10/1/2022 18:41,,,
6780287,completed,307589,10/1/2022 14:46,10/1/2022 15:35,10/1/2022 15:37,10/1/2022 15:51,10/1/2022 15:57,,,
6783499,completed,279462,10/1/2022 18:26,10/1/2022 18:33,10/1/2022 18:41,10/1/2022 18:47,10/1/2022 18:50,,,
6786589,completed,284968,10/1/2022 21:40,10/1/2022 21:57,10/1/2022 21:57,10/1/2022 22:03,10/1/2022 22:07,,,
6780575,completed,307589,10/1/2022 15:04,10/1/2022 15:39,10/1/2022 15:57,10/1/2022 15:58,10/1/2022 15:59,,,
6780252,completed,307589,10/1/2022 14:44,10/1/2022 15:36,10/1/2022 15:59,10/1/2022 15:59,10/1/2022 16:00,,,
6788096,completed,510805,10/1/2022 23:36,10/1/2022 23:52,10/2/2022 0:15,10/2/2022 0:17,10/2/2022 0:24,,,
6788150,completed,510805,10/1/2022 23:42,10/2/2022 0:05,10/2/2022 0:07,10/2/2022 0:09,10/2/2022 0:15,,,
6788271,completed,349775,10/1/2022 23:55,10/2/2022 0:11,10/2/2022 0:11,10/2/2022 0:18,10/2/2022 0:19,,,
6787377,completed,522572,10/1/2022 22:34,10/2/2022 5:16,10/2/2022 5:16,10/2/2022 5:20,10/2/2022 5:29,,,
6788041,completed,291322,10/1/2022 23:29,10/2/2022 6:28,10/2/2022 6:55,10/2/2022 7:00,10/2/2022 7:04,,,
6787792,completed,541682,10/1/2022 23:08,10/1/2022 23:22,10/1/2022 23:22,10/1/2022 23:31,10/1/2022 23:33,,,
6787697,completed,288406,10/1/2022 22:59,10/1/2022 23:05,10/1/2022 23:21,10/1/2022 23:25,10/1/2022 23:28,,,
6787687,completed,288406,10/1/2022 22:59,10/1/2022 23:18,10/1/2022 23:28,10/1/2022 23:34,10/1/2022 23:38,,,
6787890,completed,339073,10/1/2022 23:14,10/1/2022 23:23,10/1/2022 23:26,10/1/2022 23:28,10/1/2022 23:31,,,
6788111,completed,510805,10/1/2022 23:37,10/1/2022 23:59,10/2/2022 0:25,10/2/2022 0:33,10/2/2022 0:35,,,
6787366,completed,349775,10/1/2022 22:33,10/1/2022 22:57,10/1/2022 23:07,10/1/2022 23:11,10/1/2022 23:11,,,
6782300,not-received,307851,10/1/2022 17:00,,,,,,,
6774873,completed,418270,10/1/2022 10:07,10/1/2022 10:12,10/1/2022 10:12,10/1/2022 10:21,10/1/2022 10:25,,,
6776496,completed,381349,10/1/2022 11:28,10/1/2022 11:52,10/1/2022 11:52,10/1/2022 11:59,10/1/2022 12:00,,,
6776461,completed,381349,10/1/2022 11:27,10/1/2022 12:00,10/1/2022 12:00,10/1/2022 12:11,10/1/2022 12:14,,,
6777206,completed,409816,10/1/2022 12:03,10/1/2022 12:44,10/1/2022 12:44,10/1/2022 12:44,10/1/2022 12:47,,,
6781513,completed,412904,10/1/2022 16:01,10/1/2022 17:05,10/1/2022 17:16,10/1/2022 17:18,10/1/2022 17:22,,,
6786899,completed,282770,10/1/2022 22:01,10/1/2022 22:37,10/1/2022 22:37,10/1/2022 22:47,10/1/2022 22:48,,,
6785757,completed,412904,10/1/2022 20:40,10/1/2022 21:33,10/1/2022 21:33,10/1/2022 21:38,10/1/2022 21:40,,,
6785241,completed,412904,10/1/2022 20:07,10/1/2022 21:07,10/1/2022 21:07,10/1/2022 21:24,10/1/2022 21:24,,,
6784183,completed,282770,10/1/2022 19:07,10/1/2022 19:38,10/1/2022 19:38,10/1/2022 19:47,10/1/2022 19:50,,,
6786813,completed,412904,10/1/2022 21:55,10/1/2022 22:44,10/1/2022 22:44,10/1/2022 22:44,10/1/2022 22:48,,,
6785466,completed,412904,10/1/2022 20:22,10/1/2022 21:29,10/1/2022 21:29,10/1/2022 21:32,10/1/2022 21:32,,,
6786674,completed,282770,10/1/2022 21:45,10/1/2022 22:07,10/1/2022 22:07,10/1/2022 22:35,10/1/2022 22:36,,,
6787539,completed,356770,10/1/2022 22:47,10/1/2022 23:26,10/1/2022 23:26,10/1/2022 23:41,10/1/2022 23:44,,,
6778264,completed,562371,10/1/2022 12:58,10/1/2022 13:10,10/1/2022 13:10,10/1/2022 13:19,10/1/2022 13:20,,,
6776155,completed,562371,10/1/2022 11:14,10/1/2022 11:24,10/1/2022 11:24,10/1/2022 11:40,10/1/2022 11:40,,,
6778614,completed,145126,10/1/2022 13:16,10/1/2022 13:42,10/1/2022 13:42,10/1/2022 14:00,10/1/2022 14:03,,,
6774603,completed,355141,10/1/2022 9:52,10/1/2022 10:05,10/1/2022 10:05,10/1/2022 10:13,10/1/2022 10:19,,,
6785053,completed,307851,10/1/2022 19:58,10/1/2022 21:20,10/1/2022 21:20,10/1/2022 21:24,10/1/2022 21:29,,,
6780815,completed,562371,10/1/2022 15:18,10/1/2022 15:52,10/1/2022 15:52,10/1/2022 16:04,10/1/2022 16:05,,,
6786213,completed,356770,10/1/2022 21:11,10/1/2022 21:49,10/1/2022 22:02,10/1/2022 22:19,10/1/2022 22:44,,,
6780638,completed,409816,10/1/2022 15:07,10/1/2022 15:23,10/1/2022 15:23,10/1/2022 15:44,10/1/2022 15:45,,,
6785774,completed,530762,10/1/2022 20:41,10/1/2022 21:13,10/1/2022 21:13,10/1/2022 21:25,10/1/2022 21:26,,,
6782045,completed,356770,10/1/2022 16:41,10/1/2022 17:30,10/1/2022 17:30,10/1/2022 17:42,10/1/2022 17:51,,,
6781890,completed,282770,10/1/2022 16:30,10/1/2022 18:56,10/1/2022 18:56,10/1/2022 19:10,10/1/2022 19:14,,,
6780980,completed,530762,10/1/2022 15:29,10/1/2022 16:21,10/1/2022 16:31,10/1/2022 16:31,10/1/2022 16:34,,,
6786135,completed,412904,10/1/2022 21:05,10/1/2022 22:06,10/1/2022 22:06,10/1/2022 22:19,10/1/2022 22:22,,,
6782705,completed,307851,10/1/2022 17:29,10/1/2022 17:50,10/1/2022 17:50,10/1/2022 17:59,10/1/2022 18:02,,,
6780133,completed,355141,10/1/2022 14:38,10/1/2022 14:50,10/1/2022 14:50,10/1/2022 15:00,10/1/2022 15:04,,,
6780891,completed,381349,10/1/2022 15:22,10/1/2022 15:41,10/1/2022 15:41,10/1/2022 15:55,10/1/2022 15:56,,,
6778930,completed,530762,10/1/2022 13:34,10/1/2022 21:27,10/1/2022 21:27,10/1/2022 21:41,10/1/2022 21:45,,,
6783297,completed,307851,10/1/2022 18:12,10/1/2022 18:31,10/1/2022 18:31,10/1/2022 18:36,10/1/2022 18:49,,,
6788050,completed,307851,10/1/2022 23:30,10/1/2022 23:57,10/1/2022 23:57,10/2/2022 0:10,10/2/2022 0:13,,,
6787304,completed,307851,10/1/2022 22:28,10/1/2022 22:46,10/1/2022 22:46,10/1/2022 23:00,10/1/2022 23:01,,,
6772580,completed,461535,10/1/2022 5:59,10/1/2022 6:12,10/1/2022 6:12,10/1/2022 6:16,10/1/2022 6:18,,,
6772590,completed,243024,10/1/2022 6:05,10/1/2022 6:16,10/1/2022 6:17,10/1/2022 6:26,10/1/2022 6:29,,,
6771891,completed,243024,10/1/2022 0:45,10/1/2022 0:54,10/1/2022 0:54,10/1/2022 0:56,10/1/2022 1:00,,,
6772200,completed,288664,10/1/2022 2:09,10/1/2022 2:16,10/1/2022 2:16,10/1/2022 2:23,10/1/2022 2:27,,,
6771731,completed,223935,10/1/2022 0:20,10/1/2022 0:29,10/1/2022 0:30,10/1/2022 0:31,10/1/2022 0:33,,,
6771732,completed,530762,10/1/2022 0:20,10/1/2022 0:27,10/1/2022 0:27,10/1/2022 0:34,10/1/2022 0:34,,,
6772218,completed,461535,10/1/2022 2:16,10/1/2022 6:13,10/1/2022 6:19,10/1/2022 6:22,10/1/2022 6:25,,,
6778451,completed,355141,10/1/2022 13:06,10/1/2022 13:18,10/1/2022 13:18,10/1/2022 13:33,10/1/2022 13:36,,,
6780092,completed,562371,10/1/2022 14:35,10/1/2022 14:45,10/1/2022 14:45,10/1/2022 14:55,10/1/2022 14:55,,,
6776473,completed,562371,10/1/2022 11:27,10/1/2022 11:51,10/1/2022 11:51,10/1/2022 12:00,10/1/2022 12:00,,,
6773802,completed,355141,10/1/2022 8:54,10/1/2022 9:04,10/1/2022 9:04,10/1/2022 9:13,10/1/2022 9:17,,,
6779240,completed,381349,10/1/2022 13:49,10/1/2022 14:20,10/1/2022 14:21,10/1/2022 14:22,10/1/2022 14:36,,,
6773240,completed,562371,10/1/2022 7:55,10/1/2022 8:00,10/1/2022 8:00,10/1/2022 8:08,10/1/2022 8:09,,,
6779843,completed,418270,10/1/2022 14:21,10/1/2022 14:38,10/1/2022 14:38,10/1/2022 14:45,10/1/2022 14:49,,,
6776165,completed,145126,10/1/2022 11:14,10/1/2022 11:49,10/1/2022 12:00,10/1/2022 12:00,10/1/2022 12:09,,,
6776870,completed,381349,10/1/2022 11:47,10/1/2022 12:20,10/1/2022 12:20,10/1/2022 12:20,10/1/2022 12:25,,,
6779850,completed,562371,10/1/2022 14:22,10/1/2022 14:32,10/1/2022 14:32,10/1/2022 14:36,10/1/2022 14:37,,,
6776036,completed,409816,10/1/2022 11:08,10/1/2022 11:18,10/1/2022 11:18,10/1/2022 11:31,10/1/2022 11:33,,,
6773252,completed,381349,10/1/2022 7:57,10/1/2022 8:02,10/1/2022 8:10,10/1/2022 8:10,10/1/2022 8:10,,,
6773324,completed,355141,10/1/2022 8:07,10/1/2022 8:15,10/1/2022 8:17,10/1/2022 8:31,10/1/2022 8:31,,,
6773427,completed,562371,10/1/2022 8:18,10/1/2022 8:33,10/1/2022 8:33,10/1/2022 8:43,10/1/2022 8:43,,,
6778872,completed,145126,10/1/2022 13:31,10/1/2022 13:48,10/1/2022 14:04,10/1/2022 14:05,10/1/2022 14:06,,,
6776487,completed,145126,10/1/2022 11:28,10/1/2022 12:09,10/1/2022 12:09,10/1/2022 12:16,10/1/2022 12:19,,,
6775230,completed,355141,10/1/2022 10:27,10/1/2022 10:33,10/1/2022 10:33,10/1/2022 10:40,10/1/2022 10:42,,,
6777458,completed,381349,10/1/2022 12:15,10/1/2022 12:30,10/1/2022 12:31,10/1/2022 12:34,10/1/2022 12:36,,,
6773230,completed,381349,10/1/2022 7:54,10/1/2022 8:02,10/1/2022 8:02,10/1/2022 8:08,10/1/2022 8:10,,,
6775272,completed,381349,10/1/2022 10:29,10/1/2022 10:42,10/1/2022 10:42,10/1/2022 10:49,10/1/2022 10:52,,,
6775633,completed,145126,10/1/2022 10:47,10/1/2022 11:07,10/1/2022 11:07,10/1/2022 11:13,10/1/2022 11:13,,,
6779259,not-received,381349,10/1/2022 13:50,10/1/2022 14:04,10/1/2022 14:04,10/1/2022 14:08,,,,
6779268,completed,381349,10/1/2022 13:50,10/1/2022 14:12,10/1/2022 14:12,10/1/2022 14:14,10/1/2022 14:20,,,
6776024,completed,145126,10/1/2022 11:07,10/1/2022 11:20,10/1/2022 11:20,10/1/2022 11:28,10/1/2022 11:33,,,
6780000,completed,145126,10/1/2022 14:30,10/1/2022 14:43,10/1/2022 14:44,10/1/2022 14:50,10/1/2022 14:52,,,
6776641,completed,409816,10/1/2022 11:36,10/1/2022 12:10,10/1/2022 12:10,10/1/2022 12:19,10/1/2022 12:19,,,
6776782,completed,418270,10/1/2022 11:43,10/1/2022 12:12,10/1/2022 12:12,10/1/2022 12:24,10/1/2022 12:31,,,
6775361,completed,409816,10/1/2022 10:33,10/1/2022 10:43,10/1/2022 10:43,10/1/2022 10:52,10/1/2022 10:56,,,
6780021,completed,562371,10/1/2022 14:32,10/1/2022 14:33,10/1/2022 14:33,10/1/2022 14:33,10/1/2022 14:36,,,
6777568,completed,381349,10/1/2022 12:19,10/1/2022 12:48,10/1/2022 12:48,10/1/2022 12:52,10/1/2022 12:54,,,
6785109,completed,307851,10/1/2022 20:00,10/1/2022 21:06,10/1/2022 21:07,10/1/2022 21:15,10/1/2022 21:19,,,
6782281,completed,412904,10/1/2022 16:58,10/1/2022 17:45,10/1/2022 17:45,10/1/2022 17:52,10/1/2022 17:52,,,
6782334,completed,282770,10/1/2022 17:02,10/1/2022 17:53,10/1/2022 17:53,10/1/2022 17:57,10/1/2022 17:57,,,
6781959,completed,356770,10/1/2022 16:34,10/1/2022 17:14,10/1/2022 17:14,10/1/2022 17:25,10/1/2022 17:27,,,
6786185,completed,356770,10/1/2022 21:09,10/1/2022 21:57,10/1/2022 21:57,10/1/2022 21:58,10/1/2022 22:02,,,
6786800,completed,307851,10/1/2022 21:54,10/1/2022 22:29,10/1/2022 22:29,10/1/2022 22:34,10/1/2022 22:36,,,
6784155,completed,307851,10/1/2022 19:05,10/1/2022 19:25,10/1/2022 19:25,10/1/2022 19:35,10/1/2022 19:38,,,
6781184,completed,409816,10/1/2022 15:41,10/1/2022 16:00,10/1/2022 16:00,10/1/2022 16:06,10/1/2022 16:08,,,
6782686,completed,282770,10/1/2022 17:28,10/1/2022 17:46,10/1/2022 17:46,10/1/2022 17:51,10/1/2022 17:52,,,
6786491,completed,307851,10/1/2022 21:33,10/1/2022 22:36,10/1/2022 22:36,10/1/2022 22:38,10/1/2022 22:40,,,
6781872,completed,307851,10/1/2022 16:28,10/1/2022 17:10,10/1/2022 17:10,10/1/2022 17:22,10/1/2022 17:27,,,
6781531,completed,530762,10/1/2022 16:02,10/1/2022 16:46,10/1/2022 16:46,10/1/2022 16:55,10/1/2022 16:56,,,
6783449,completed,530762,10/1/2022 18:22,10/1/2022 18:47,10/1/2022 18:47,10/1/2022 18:48,10/1/2022 18:52,,,
6784354,completed,412904,10/1/2022 19:17,10/1/2022 19:33,10/1/2022 19:34,10/1/2022 19:40,10/1/2022 19:40,,,
6784370,completed,282770,10/1/2022 19:18,10/1/2022 19:26,10/1/2022 19:33,10/1/2022 19:33,10/1/2022 19:38,,,
6780680,completed,381349,10/1/2022 15:09,10/1/2022 15:16,10/1/2022 15:16,10/1/2022 15:23,10/1/2022 15:30,,,
6784052,completed,412904,10/1/2022 18:58,10/1/2022 19:03,10/1/2022 19:03,10/1/2022 19:14,10/1/2022 19:15,,,
6784799,completed,356770,10/1/2022 19:42,10/1/2022 20:10,10/1/2022 20:10,10/1/2022 20:22,10/1/2022 20:22,,,
6782317,completed,412904,10/1/2022 17:01,10/1/2022 17:52,10/1/2022 17:53,10/1/2022 17:57,10/1/2022 17:58,,,
6782910,completed,530762,10/1/2022 17:43,10/1/2022 18:07,10/1/2022 18:07,10/1/2022 18:13,10/1/2022 18:18,,,
6782988,completed,307851,10/1/2022 17:48,10/1/2022 18:21,10/1/2022 18:21,10/1/2022 18:25,10/1/2022 18:31,,,
6786498,completed,282770,10/1/2022 21:33,10/1/2022 22:08,10/1/2022 22:09,10/1/2022 22:09,10/1/2022 22:10,,,
6781415,completed,530762,10/1/2022 15:55,10/1/2022 16:56,10/1/2022 16:56,10/1/2022 17:03,10/1/2022 17:04,,,
6787588,completed,288664,10/1/2022 22:51,10/2/2022 6:40,10/2/2022 6:40,10/2/2022 6:45,10/2/2022 7:02,,,
6787961,completed,282770,10/1/2022 23:21,10/1/2022 23:47,10/1/2022 23:47,10/2/2022 0:11,10/2/2022 0:12,,,
6787778,completed,307851,10/1/2022 23:06,10/1/2022 23:28,10/1/2022 23:28,10/1/2022 23:32,10/1/2022 23:33,,,
6781209,completed,409816,10/1/2022 15:43,10/2/2022 11:56,10/2/2022 11:56,10/2/2022 12:00,10/2/2022 12:03,,,
6778302,completed,562371,10/1/2022 13:00,10/1/2022 13:10,10/1/2022 13:20,10/1/2022 13:32,10/1/2022 13:32,,,
6773351,completed,381349,10/1/2022 8:10,10/1/2022 8:14,10/1/2022 8:15,10/1/2022 8:21,10/1/2022 8:24,,,
6774130,completed,145126,10/1/2022 9:21,10/1/2022 9:32,10/1/2022 9:32,10/1/2022 9:42,10/1/2022 9:45,,,
6774107,completed,409816,10/1/2022 9:19,10/1/2022 9:28,10/1/2022 9:28,10/1/2022 9:41,10/1/2022 9:44,,,
6777749,completed,381349,10/1/2022 12:29,10/1/2022 12:55,10/1/2022 12:55,10/1/2022 13:06,10/1/2022 13:11,,,
6775466,completed,562371,10/1/2022 10:40,10/1/2022 10:49,10/1/2022 10:49,10/1/2022 11:03,10/1/2022 11:03,,,
6784857,completed,282770,10/1/2022 19:46,10/1/2022 20:15,10/1/2022 20:15,10/1/2022 20:17,10/1/2022 20:26,,,
6780801,completed,145126,10/1/2022 15:17,10/1/2022 15:35,10/1/2022 15:59,10/1/2022 16:04,10/1/2022 16:08,,,
6784873,completed,282770,10/1/2022 19:47,10/1/2022 19:59,10/1/2022 19:59,10/1/2022 20:11,10/1/2022 20:15,,,
6780628,completed,562371,10/1/2022 15:06,10/1/2022 15:10,10/1/2022 15:10,10/1/2022 15:26,10/1/2022 15:33,,,
6781905,completed,307851,10/1/2022 16:31,10/1/2022 17:21,10/1/2022 17:27,10/1/2022 17:33,10/1/2022 17:36,,,
6787396,completed,412904,10/1/2022 22:36,10/1/2022 23:09,10/1/2022 23:09,10/1/2022 23:26,10/1/2022 23:28,,,
6787822,completed,288664,10/1/2022 23:09,10/2/2022 6:43,10/2/2022 7:02,10/2/2022 7:12,10/2/2022 7:15,,,
